"ID","Recency (months)","Frequency (times)","Monetary ($)","Time (months)","Churn (0/1)","(T-R)/(F-1)","E[X[L]|L=1]","P[B]","(E[X|L=1]-P[B])^2"
1197,5.3,11,37.4972727272727,16.7666666666667,1,1.14666666666667,0.41477296004464,0.692307692307692,0.0770255276123242
1561,8.9,9,42.7144444444444,16.3666666666667,0,0.933333333333337,0.412667197364293,0.692307692307692,0.0781988064121892
523,15.4333333333333,6,34.0433333333333,17.5333333333333,0,0.42,0.402689142248895,0.692307692307692,0.08387890453816
707,9.46666666666667,9,29.7544444444444,17.3,0,0.979166666666666,0.398766368367553,0.692307692307692,0.0861665088605295
157,0.733333333333333,13,34.3753846153846,18,1,1.43888888888889,0.397669627579811,0.692307692307692,0.0868115891865911
1484,12.2333333333333,7,38.8742857142857,16.4666666666667,0,0.705555555555567,0.396138349357091,0.692307692307692,0.0877162797037911
948,6.86666666666667,10,22.128,17.0666666666667,1,1.13333333333334,0.395978935597216,0.692307692307692,0.0878107320535765
1053,3.23333333333333,11,35.3181818181818,16.2333333333333,1,1.3,0.394484435604411,0.615384615384615,0.0487968894269266
890,3.26666666666667,11,31.3727272727273,16.4,1,1.31333333333333,0.391623978947797,0.692307692307692,0.0904106954798958
999,0.9,12,27.7108333333333,17,1,1.46363636363636,0.384960502911632,0.692307692307692,0.094462294829658
1002,3.33333333333333,11,34.4054545454545,17,1,1.36666666666667,0.380942811486352,0.692307692307692,0.0969480890088875
493,0.9,12,20.5575,17.5666666666667,1,1.51515151515152,0.375591607899771,0.692307692307692,0.100309078122686
757,0.1,12,18.3708333333333,17.2666666666667,1,1.56060606060606,0.372168442826432,0.692307692307692,0.102489139058425
1010,9.9,8,39.96875,17,0,1.01428571428571,0.370971097224825,0.615384615384615,0.0597379678592462
550,0.166666666666667,12,29.0158333333333,17.4666666666667,1,1.57272727272728,0.369720974473027,0.615384615384615,0.0603506244659378
349,0.333333333333333,12,30.5458333333333,17.7333333333333,0,1.58181818181818,0.367255314824459,0.615384615384615,0.0615681497964726
68,6.36666666666667,10,39.48,18.1,0,1.3037037037037,0.365644469447332,0.538461538461538,0.0298657393426609
95,0.466666666666667,12,25.1083333333333,18.0666666666667,1,1.6,0.363489080897387,0.538461538461538,0.0306153609060387
715,11.9333333333333,7,77.9242857142857,17.3,0,0.89444444444445,0.3603049339915,0.461538461538462,0.0102482270996014
936,13.6333333333333,6,9.21166666666667,17.0666666666667,0,0.68666666666668,0.358899402847762,0.461538461538462,0.0105347763689129
1152,1,11,23.9536363636364,16.8333333333333,1,1.58333333333333,0.356532701384885,0.538461538461538,0.0330981017600636
765,7.13333333333333,9,14.1055555555556,17.2666666666667,1,1.26666666666667,0.356360289007723,0.461538461538462,0.0110624479769057
1305,10.8333333333333,7,70.0142857142857,16.6666666666667,0,0.972222222222233,0.352613873376067,0.538461538461538,0.0345393546177215
1097,0.133333333333333,11,42.5563636363636,16.9,1,1.67666666666667,0.346815358384462,0.538461538461538,0.036728258338135
142,16.2333333333333,5,12.254,18,0,0.441666666666675,0.344723004975092,0.461538461538462,0.0136458508921085
1651,2.06666666666667,10,42.556,16.2666666666667,1,1.57777777777778,0.343961353072576,0.538461538461538,0.0378303221163409
1708,1.9,10,50.648,16.2,1,1.58888888888889,0.34318032246723,0.615384615384615,0.0740951770826539
774,13.3,6,54.4633333333333,17.2666666666667,0,0.79333333333334,0.342535390862634,0.615384615384615,0.0744466993222464
474,0.633333333333333,11,25.3,17.6,1,1.69666666666667,0.341285435547425,0.538461538461538,0.0388784155603971
1482,4.93333333333333,9,26.81,16.4666666666667,0,1.44166666666667,0.339992144645998,0.538461538461538,0.039390100281508
365,6.6,9,45.5,17.7333333333333,0,1.39166666666666,0.3390058878151,0.461538461538462,0.0150142316232709
1232,2.1,10,19.225,16.6666666666667,1,1.61851851851852,0.337837569385345,0.461538461538462,0.015301910719477
539,0.133333333333333,11,40.5509090909091,17.5333333333333,1,1.74,0.337669848140962,0.461538461538462,0.0153434333850191
1459,4.8,9,84.1988888888889,16.5,1,1.4625,0.337578174197891,0.461538461538462,0.0153661528375568
212,11.6333333333333,7,26.7014285714286,17.9333333333333,0,1.05,0.335790167997488,0.461538461538462,0.0158126333284669
1586,9.5,7,72.6314285714286,16.3333333333333,0,1.13888888888888,0.333042447015173,0.461538461538462,0.0165112257483691
1328,16.3,4,27.21,16.6333333333333,0,0.1111111111111,0.332314042329843,0.538461538461538,0.0424967901613676
1573,16,4,45.6025,16.3666666666667,0,0.122222222222233,0.332230898746149,0.538461538461538,0.0425310767574186
312,3.2,10,41.581,17.8,1,1.62222222222222,0.331745440079785,0.538461538461538,0.0427315453301747
710,2.23333333333333,10,33.238,17.3,1,1.67407407407407,0.329383082788765,0.461538461538462,0.0174650441324757
1509,6.8,8,26.765,16.4333333333333,0,1.37619047619047,0.328160049266281,0.384615384615385,0.0031872048893798
580,1.96666666666667,10,32.553,17.4666666666667,1,1.72222222222223,0.324233749872713,0.461538461538462,0.0188525838456142
420,5.26666666666667,9,24.6577777777778,17.6666666666667,1,1.55,0.322867103819134,0.461538461538462,0.0192297454517218
837,9.96666666666667,7,12.9471428571429,17.1666666666667,0,1.2,0.321925941347121,0.538461538461538,0.0468876648176974
1545,0.1,10,66.956,16.4,1,1.81111111111111,0.321869030947811,0.538461538461538,0.046912314311084
1036,12,6,128.138333333333,16.9333333333333,0,0.98666666666666,0.320096362689226,0.538461538461538,0.047683349990073
1382,15.8,4,18.96,16.5666666666667,0,0.255555555555566,0.315184559772628,0.538461538461538,0.0498526092124481
805,6.86666666666667,8,92.09625,17.2,1,1.47619047619048,0.314291326910628,0.615384615384615,0.0906571683640799
1435,11.1666666666667,6,22.9216666666667,16.5,0,1.06666666666666,0.313303554332884,0.538461538461538,0.0506961178168793
679,0.266666666666667,10,43.486,17.3333333333333,1,1.89629629629629,0.310666332350172,0.461538461538462,0.0227623993658079
593,16.6666666666667,4,39.5475,17.4666666666667,0,0.266666666666667,0.309685017877118,0.538461538461538,0.0523386963707136
869,1.83333333333333,9,148.394444444444,16.1666666666667,1,1.79166666666667,0.308681739150009,0.538461538461538,0.0527987561716467
41,0.933333333333333,10,21.925,18.0333333333333,1,1.9,0.307119601810773,0.538461538461538,0.0535190916533266
1518,1.93333333333333,9,129.525555555556,16.4333333333333,1,1.8125,0.305782984228507,0.615384615384615,0.0958531700145233
16,6.76666666666667,8,23.3075,17.6,0,1.54761904761905,0.305747877304806,0.538461538461538,0.0541556480889704
635,3.3,9,38.8077777777778,17.4,0,1.7625,0.305314968331488,0.615384615384615,0.0961431860236508
1757,1.3,9,20.0933333333333,16.1666666666667,1,1.85833333333334,0.303454973893217,0.615384615384615,0.0973001012409521
1690,7.53333333333333,7,21.5414285714286,16.2333333333333,1,1.44999999999999,0.301278773240143,0.615384615384615,0.0986624800692882
1390,4.83333333333333,8,26.5225,16.5666666666667,0,1.67619047619048,0.299373560459242,0.538461538461538,0.0571630612252264
1080,5.3,8,28.325,16.9333333333333,1,1.66190476190476,0.298898322815519,0.461538461538462,0.0264518147238179
1004,2,9,37.7511111111111,17,0,1.875,0.2984094910136,0.384615384615385,0.00743145609168216
1224,1.53333333333333,9,27.8122222222222,16.7333333333333,1,1.9,0.297766719061024,0.384615384615385,0.00754269070857324
1177,4.7,8,24.0975,16.7333333333333,1,1.71904761904761,0.295152220334826,0.384615384615385,0.00800365776309025
489,14.0333333333333,5,19.214,17.5666666666667,0,0.88333333333335,0.294351488785755,0.384615384615385,0.00814757089034219
1602,14.6333333333333,4,86.015,16.1,0,0.4888888888889,0.293013391132839,0.384615384615385,0.00839092520997626
1210,15.3666666666667,4,14.095,16.7666666666667,0,0.466666666666667,0.292193434313278,0.461538461538462,0.0286777382458982
540,16.2333333333333,4,34.62,17.5333333333333,0,0.433333333333334,0.29203368002616,0.384615384615385,0.00857137202464651
1361,15.1333333333333,4,21.4475,16.6,0,0.4888888888889,0.290807487304606,0.384615384615385,0.00879992159786951
357,8.73333333333333,7,63.0514285714286,17.7333333333333,0,1.49999999999999,0.290180505225931,0.307692307692308,0.000306663225621385
1091,7.63333333333333,7,27.0185714285714,16.9,1,1.54444444444444,0.290091716176518,0.307692307692308,0.000309780821705702
1157,0.666666666666667,9,40.4722222222222,16.8333333333333,1,2.02083333333333,0.288892558300913,0.307692307692308,0.00035343057717923
1432,0.133333333333333,9,47.2733333333333,16.5333333333333,1,2.05,0.288278314857123,0.384615384615385,0.00928083100960821
566,8.23333333333333,7,50.0485714285714,17.5,0,1.54444444444444,0.287473002928723,0.461538461538462,0.0302987838810187
205,16.5333333333333,4,34.3125,17.9333333333333,0,0.466666666666667,0.287086467761053,0.461538461538462,0.0304334981329129
1312,3.63333333333333,8,18.7875,16.6333333333333,0,1.85714285714285,0.285168575900017,0.538461538461538,0.064157324883192
1453,6.7,7,14.1657142857143,16.5,1,1.63333333333333,0.284654906102756,0.615384615384615,0.109382140601663
1734,9.16666666666667,6,21.7483333333333,16.1666666666667,0,1.40000000000001,0.283395153630336,0.538461538461538,0.0650588606708588
1422,2.96666666666667,8,83.4525,16.4,1,1.91904761904762,0.281830903662757,0.461538461538462,0.0322948063576496
925,3.9,8,55.5575,17.0666666666667,1,1.88095238095239,0.281628871719186,0.384615384615385,0.0106062218385188
1213,5.86666666666667,7,78.3785714285714,16.0666666666667,0,1.7,0.281406350170611,0.384615384615385,0.0106521047910226
856,0.1,9,34.0677777777778,17.1666666666667,1,2.13333333333334,0.280304881662457,0.384615384615385,0.0108806810262927
608,4.1,8,22.685,17.4333333333333,1,1.9047619047619,0.27843324654126,0.384615384615385,0.0112746464459926
155,4.9,8,34.35375,18,0,1.87142857142857,0.278342381705854,0.384615384615385,0.0112939511474092
503,7.5,7,19.6857142857143,17.5666666666667,0,1.67777777777778,0.276738794364363,0.461538461538462,0.0341509169876575
696,10.0666666666667,6,26.4516666666667,17.3333333333333,0,1.45333333333332,0.274196824133831,0.384615384615385,0.0121922584988185
1185,14.8,4,18.4375,16.8,0,0.666666666666667,0.274186798696751,0.384615384615385,0.012194472587989
343,7.86666666666667,6,76.985,15.6333333333333,0,1.55333333333333,0.273613499064701,0.384615384615385,0.0123214185958071
714,6.8,7,57.1657142857143,17.3,0,1.75,0.272601776306168,0.307692307692308,0.00123134539296169
1371,2.03333333333333,8,32.36,16.6,1,2.08095238095238,0.270542510326665,0.230769230769231,0.0015819137667538
530,3.33333333333333,8,24.92375,17.5333333333333,1,2.02857142857142,0.269951364907991,0.307692307692308,0.00142437876224904
13,7.73333333333333,7,28.4528571428571,18.2,0,1.74444444444444,0.269307871476265,0.307692307692308,0.00147336494362342
236,8.26666666666667,6,33.6783333333333,16.2333333333333,1,1.59333333333333,0.268234715123682,0.384615384615385,0.0135444602313368
822,15.0333333333333,4,12.265,17.2,0,0.722222222222233,0.268037433771528,0.461538461538462,0.0374426477468598
163,7.3,7,28.01,18,0,1.78333333333333,0.267424907779477,0.538461538461538,0.0734608551714842
1166,14.5666666666667,4,52.195,16.8333333333333,0,0.755555555555533,0.266896118352386,0.538461538461538,0.0737477773990606
1555,1.1,8,80.96875,16.3666666666667,1,2.18095238095239,0.265609061521502,0.538461538461538,0.0744484741723134
1540,11.2666666666667,5,22.746,16.4,0,1.28333333333332,0.265129098767627,0.538461538461538,0.0747106225890258
405,0.3,8,44.57625,15.9,1,2.22857142857143,0.264806501855082,0.615384615384615,0.122905013685926
1402,1.26666666666667,8,30.56,16.5666666666667,1,2.18571428571429,0.264537908574675,0.615384615384615,0.12309341167938
1043,1.76666666666667,8,19.62,16.9666666666667,1,2.17142857142858,0.263749768443891,0.692307692307692,0.183661894106452
643,12.4,5,31.164,17.4,0,1.25,0.263617696701201,0.769230769230769,0.25564457911279
1704,0.4,8,24.7725,16.2,1,2.25714285714286,0.262047625500927,0.769230769230769,0.257234741283686
160,6.73333333333333,7,21.2014285714286,18,1,1.87777777777778,0.261178599649019,0.692307692307692,0.185872294536691
1614,4.43333333333333,7,23.47,16.3333333333333,1,1.98333333333333,0.261168251244271,0.769230769230769,0.258127522182781
557,6.03333333333333,7,33.04,17.5,1,1.91111111111111,0.261037174485331,0.692307692307692,0.185994259542768
1023,1.23333333333333,8,34.61875,16.9666666666667,1,2.24761904761905,0.259539758023789,0.615384615384615,0.126625562510147
1301,0.7,8,74.64125,16.6666666666667,1,2.28095238095239,0.258937032231322,0.615384615384615,0.127054879535824
1100,16.8666666666667,3,54.2166666666667,16.9,0,0.0166666666666497,0.258256991946384,0.615384615384615,0.127540139422639
605,17.4333333333333,3,14.5666666666667,17.4333333333333,0,0,0.257344461511558,0.615384615384615,0.128192751785443
1341,0.366666666666667,8,45.825,16.6333333333333,1,2.32380952380952,0.25683309575978,0.538461538461538,0.0793145797386175
664,14.7666666666667,4,38.475,17.3666666666667,0,0.866666666666667,0.256467630183658,0.538461538461538,0.0795205643058339
103,2.46666666666667,8,51.91125,18.0666666666667,0,2.22857142857143,0.256275531942942,0.461538461538462,0.0421328702661354
1250,4.33333333333333,7,16.1057142857143,16.6666666666667,1,2.05555555555556,0.255582226266972,0.461538461538462,0.0424179708472051
633,1.13333333333333,8,18.08625,17.2666666666667,0,2.30476190476191,0.255362186161758,0.384615384615385,0.0167063893104925
1294,7.83333333333333,6,43.7216666666667,16.6666666666667,1,1.76666666666667,0.254852281780345,0.461538461538462,0.0427191769030047
990,11.4,5,104.344,17,0,1.4,0.254488492515728,0.461538461538462,0.0428696896723149
1379,7.66666666666667,6,23.6983333333333,16.5666666666667,1,1.78000000000001,0.254397364521234,0.384615384615385,0.0169567327572407
397,9.1,6,42.2833333333333,17.7,0,1.72,0.253853488901604,0.384615384615385,0.0170986733706616
1343,4.1,7,28.8471428571429,16.6333333333333,1,2.08888888888888,0.253806513498484,0.461538461538462,0.043152562236484
1134,14.0666666666667,4,23.1675,16.8666666666667,0,0.933333333333333,0.253690634241672,0.461538461538462,0.0432007193119961
110,1.9,8,25.25625,18.0666666666667,1,2.30952380952381,0.25205105329885,0.461538461538462,0.0438849742109498
867,16.9333333333333,3,53.6666666666667,17.1333333333333,0,0.0999999999999996,0.25168942812884,0.384615384615385,0.0176693099078629
1141,11.0333333333333,5,15.494,16.8666666666667,0,1.45833333333335,0.251106876411467,0.384615384615385,0.0178245217628356
1231,16.4666666666667,3,45.6733333333333,16.7333333333333,0,0.133333333333299,0.251016149791606,0.307692307692308,0.00321218687438523
478,0.9,8,21.745,17.5666666666667,1,2.38095238095239,0.250394405266514,0.307692307692308,0.00328304962239581
806,4.43333333333333,7,20.7314285714286,17.2,1,2.12777777777778,0.249491242012252,0.230769230769231,0.000350513704983828
282,5.26666666666667,7,29.8057142857143,17.8333333333333,0,2.09444444444444,0.248937176320445,0.307692307692308,0.00345216546252484
1103,13.8333333333333,4,24.3475,16.9,0,1.02222222222223,0.247576259983788,0.307692307692308,0.003613939192093
613,4.53333333333333,7,56.0714285714286,17.4333333333333,0,2.15,0.2474126109046,0.384615384615385,0.0188246011139328
1466,6.93333333333333,6,17.125,16.4666666666667,0,1.90666666666667,0.247145410220038,0.461538461538462,0.0459643804536242
1736,15.7,3,22,16.1666666666667,0,0.23333333333335,0.246772064000814,0.461538461538462,0.046124605511299
972,10.9333333333333,5,27.826,17.0333333333333,0,1.525,0.246213267074117,0.384615384615385,0.0191551461399069
15,1.16666666666667,8,21.6475,18.2,1,2.43333333333333,0.245520891797429,0.307692307692308,0.00386528495437399
1051,3.6,7,39.7571428571429,16.9333333333333,1,2.22222222222222,0.245477125479782,0.307692307692308,0.00387072889773783
146,0.733333333333333,8,12.24625,18,1,2.46666666666667,0.244719770818345,0.307692307692308,0.00396554040034256
256,0.3,8,30.61125,17.8666666666667,1,2.50952380952381,0.243272075308382,0.307692307692308,0.00414996634039897
1300,13.3333333333333,4,66.7725,16.6666666666667,0,1.11111111111113,0.242769066550109,0.307692307692308,0.00421502724040814
748,13.8333333333333,4,43.3025,17.1,0,1.0888888888889,0.242566565299804,0.307692307692308,0.00424136232217474
30,17.8,3,77.0433333333333,18.1666666666667,0,0.18333333333335,0.24248590496311,0.307692307692308,0.00425187495688231
1123,16.3333333333333,3,36.1466666666667,16.8666666666667,0,0.266666666666699,0.242142428318136,0.307692307692308,0.00429678668596851
1318,16.0666666666667,3,41.5133333333333,16.6333333333333,0,0.283333333333301,0.241992223369742,0.230769230769231,0.000125955562911141
1639,12.2666666666667,4,28.0875,15.8,0,1.17777777777777,0.241853410806841,0.230769230769231,0.000122859047106151
514,4.06666666666667,7,29.4442857142857,17.5666666666667,0,2.25,0.241732429375167,0.153846153846154,0.00772399742636158
1162,2.83333333333333,7,41.5157142857143,16.8333333333333,0,2.33333333333333,0.240307924371782,0.153846153846154,0.00747563776242639
1175,6.6,6,58.8383333333333,16.8,0,2.04,0.238546842714142,0.153846153846154,0.00717420669471169
638,3.36666666666667,7,48.6871428571429,17.4,1,2.33888888888889,0.237993900789503,0.230769230769231,5.21958569018194e-05
1659,1.66666666666667,7,27.9557142857143,16.2666666666667,0,2.43333333333334,0.237666214393461,0.307692307692308,0.00490365374269872
1634,1.7,7,61.1557142857143,16.3,1,2.43333333333333,0.237546511179043,0.384615384615385,0.0216292535338346
650,6.66666666666667,6,37.4466666666667,16.9333333333333,0,2.05333333333333,0.237365647010396,0.384615384615385,0.0216824852247381
681,10.7,5,18.076,17.3333333333333,0,1.65833333333333,0.237138007455277,0.461538461538462,0.0503555637927396
895,2.73333333333333,7,41.8571428571429,17.1,0,2.39444444444445,0.236465965829778,0.461538461538462,0.0506576283245356
1591,1.5,7,16.3085714285714,16.3333333333333,1,2.47222222222222,0.235673846496934,0.461538461538462,0.0510148243278576
1451,1.3,7,27.9442857142857,16.3333333333333,1,2.50555555555555,0.234203641419715,0.384615384615385,0.0226236924911602
961,2.33333333333333,7,52.4157142857143,17.0333333333333,1,2.44999999999999,0.234179845212322,0.384615384615385,0.0226308515154903
1632,15.3666666666667,3,24.7366666666667,16.3,0,0.466666666666651,0.232689474964876,0.307692307692308,0.00562542491713909
1492,0.833333333333333,7,18.0542857142857,16.1666666666667,1,2.55555555555556,0.232637789913522,0.307692307692308,0.00563318063900611
1552,15.4666666666667,3,14.5666666666667,16.4,0,0.466666666666649,0.232338062143391,0.384615384615385,0.0231883829392397
1096,15.9333333333333,3,16.5766666666667,16.8666666666667,0,0.4666666666667,0.230705139888512,0.384615384615385,0.0236883634318859
918,1.83333333333333,7,17.2485714285714,17.0666666666667,0,2.53888888888889,0.230196929817415,0.384615384615385,0.0238450591821925
657,16.4666666666667,3,20.8133333333333,17.3666666666667,0,0.449999999999999,0.229867785715809,0.307692307692308,0.00605665622087058
1346,9.26666666666667,5,29.624,16.6333333333333,0,1.84166666666666,0.229622982784971,0.230769230769231,1.31388444141972e-06
1637,12.1666666666667,4,21.225,16.2666666666667,0,1.36666666666667,0.229412017340746,0.307692307692308,0.00612780385752476
1271,1.1,7,31.2585714285714,16.7,1,2.6,0.228921024918647,0.230769230769231,3.4158648661304e-06
802,13.2333333333333,4,24.6375,17.2333333333333,0,1.33333333333333,0.227869468496395,0.230769230769231,8.40862123896061e-06
1099,5.6,6,54.5533333333333,16.9,1,2.26,0.227311297445104,0.230769230769231,1.19573028741078e-05
88,14.1333333333333,4,18.655,18.0666666666667,0,1.31111111111113,0.226211315960148,0.230769230769231,2.07745874068583e-05
1533,15.2333333333333,3,27.8133333333333,16.4,0,0.583333333333349,0.226169575892264,0.230769230769231,2.11568249872051e-05
1578,0.133333333333333,7,28.1528571428571,16.3666666666667,1,2.70555555555556,0.225851850353431,0.230769230769231,2.41806301536893e-05
1438,15.1333333333333,3,44.2533333333333,16.3333333333333,0,0.6,0.225545792570236,0.307692307692308,0.00674804994670072
1076,12.7,4,14.3175,16.9,0,1.4,0.225466472433394,0.230769230769231,2.81192459682857e-05
427,16.6,3,24.4833333333333,17.6333333333333,0,0.51666666666665,0.225406977779572,0.230769230769231,2.87537571251069e-05
1410,4.86666666666667,6,44.6733333333333,16.5333333333333,0,2.33333333333333,0.225235352332946,0.153846153846154,0.00509641766058663
1156,0.566666666666667,7,34.8514285714286,16.7333333333333,0,2.69444444444444,0.225034063460552,0.153846153846154,0.00506771847526767
