"ID","Recency (months)","Frequency (times)","Monetary ($)","Time (months)","Churn (0/1)","(T-R)/(F-1)","E[X[L]|L=1]","P[B]","(E[X|L=1]-P[B])^2"
757,0.1,12,18.3708333333333,17.2666666666667,1,1.56060606060606,1.46967664228934,0.909090909090909,0.314256364265618
550,0.166666666666667,12,29.0158333333333,17.4666666666667,1,1.57272727272728,1.45094449877034,0.909090909090909,0.293605312648487
1274,2.8,14,51.4228571428571,16.6666666666667,1,1.06666666666667,1.42406345533143,0.909090909090909,0.265196723381449
349,0.333333333333333,12,30.5458333333333,17.7333333333333,0,1.58181818181818,1.4174839332754,0.909090909090909,0.258463467039455
314,3.26666666666667,15,25.1533333333333,17.8,1,1.03809523809524,1.40423494334638,0.909090909090909,0.245167614658783
984,1.83333333333333,13,17.5692307692308,17,1,1.26388888888889,1.40360690251331,0.909090909090909,0.244546067750541
789,2.8,14,41.1021428571429,17.1666666666667,1,1.10512820512821,1.39425470312662,0.909090909090909,0.235383907043123
999,0.9,12,27.7108333333333,17,1,1.46363636363636,1.39334417510598,0.909090909090909,0.234501225646267
844,1.9,13,117.349230769231,17.1666666666667,1,1.27222222222223,1.38702175411562,0.909090909090909,0.228417892626034
95,0.466666666666667,12,25.1083333333333,18.0666666666667,1,1.6,1.38512962120916,1,0.148324825132709
720,1.93333333333333,13,20.0638461538462,17.3,1,1.28055555555556,1.37604106124654,1,0.141406879743427
1167,5,16,42.883125,16.8333333333333,1,0.788888888888887,1.37596633614715,1,0.141350685915913
493,0.9,12,20.5575,17.5666666666667,1,1.51515151515152,1.36319288822105,1,0.131909074054349
1097,0.133333333333333,11,42.5563636363636,16.9,1,1.67666666666667,1.36235023017331,1,0.131297689306648
298,5.6,17,15.1617647058824,17.8,1,0.7625,1.33931786768602,1,0.115136615330985
539,0.133333333333333,11,40.5509090909091,17.5333333333333,1,1.74,1.33029889984481,1,0.109097363238693
628,5.73333333333333,16,65.03,16.5333333333333,1,0.719999999999998,1.32640986367264,1,0.106543399102789
436,2.33333333333333,13,44.4630769230769,17.6333333333333,1,1.275,1.31630657795382,1,0.100049851256859
488,3.46666666666667,14,50.3064285714286,17.5666666666667,1,1.08461538461539,1.30362380176983,1,0.0921874130011659
1152,1,11,23.9536363636364,16.8333333333333,1,1.58333333333333,1.27556936576387,1,0.0759384753475029
474,0.633333333333333,11,25.3,17.6,1,1.69666666666667,1.27481704606723,1,0.0755244088091155
1545,0.1,10,66.956,16.4,1,1.81111111111111,1.26583948685003,1,0.0706706327686896
1517,3.76666666666667,13,25.2184615384615,16.1,1,1.02777777777778,1.26299121372538,1,0.0691643784967479
679,0.266666666666667,10,43.486,17.3333333333333,1,1.89629629629629,1.20546502163281,1,0.0422158751145709
1432,0.133333333333333,9,47.2733333333333,16.5333333333333,1,2.05,1.13041813080247,1,0.017008888842011
41,0.933333333333333,10,21.925,18.0333333333333,1,1.9,1.11312762239027,1,0.0127978589476751
1708,1.9,10,50.648,16.2,1,1.58888888888889,1.11023851574886,1,0.0121525303545117
856,0.1,9,34.0677777777778,17.1666666666667,1,2.13333333333334,1.10640338498324,1,0.0113216803358915
1053,3.23333333333333,11,35.3181818181818,16.2333333333333,1,1.3,1.10420919757741,1,0.0108595568597285
890,3.26666666666667,11,31.3727272727273,16.4,1,1.31333333333333,1.09341331040869,1,0.00872604656151107
1651,2.06666666666667,10,42.556,16.2666666666667,1,1.57777777777778,1.0932688870074,1,0.0086990852836
1232,2.1,10,19.225,16.6666666666667,1,1.61851851851852,1.07241207754032,1,0.00524350897370604
1157,0.666666666666667,9,40.4722222222222,16.8333333333333,1,2.02083333333333,1.07130706170214,1,0.00508469704859284
1002,3.33333333333333,11,34.4054545454545,17,1,1.36666666666667,1.05991638037095,1,0.00358997263675673
580,1.96666666666667,10,32.553,17.4666666666667,1,1.72222222222223,1.04873120847565,1,0.00237473067949689
1757,1.3,9,20.0933333333333,16.1666666666667,1,1.85833333333334,1.04738670640661,1,0.00224549994406651
710,2.23333333333333,10,33.238,17.3,1,1.67407407407407,1.03425027972212,1,0.00117308166104377
405,0.3,8,44.57625,15.9,1,2.22857142857143,1.01668304520199,1,0.000278323997211691
869,1.83333333333333,9,148.394444444444,16.1666666666667,1,1.79166666666667,1.00567586619213,1,3.2215457031006e-05
1224,1.53333333333333,9,27.8122222222222,16.7333333333333,1,1.9,1.00528247289778,0.909090909090909,0.00925281694761099
1704,0.4,8,24.7725,16.2,1,2.25714285714286,0.996854309916899,0.909090909090909,0.00770241452454346
1518,1.93333333333333,9,129.525555555556,16.4333333333333,1,1.8125,0.987016194510989,0.909090909090909,0.00607235010780097
22,5.86666666666667,13,26.1376923076923,18.2,1,1.02777777777778,0.986493044124248,0.909090909090909,0.00599109050771923
1341,0.366666666666667,8,45.825,16.6333333333333,1,2.32380952380952,0.982660412755866,0.909090909090909,0.00541247186950816
1004,2,9,37.7511111111111,17,0,1.875,0.959334949189233,0.909090909090909,0.00252446356540203
1301,0.7,8,74.64125,16.6666666666667,1,2.28095238095239,0.955988970117526,0.909090909090909,0.00219942812805627
256,0.3,8,30.61125,17.8666666666667,1,2.50952380952381,0.942865300103642,0.909090909090909,0.00114070948828101
312,3.2,10,41.581,17.8,1,1.62222222222222,0.940920720561372,0.909090909090909,0.00101313689824519
1555,1.1,8,80.96875,16.3666666666667,1,2.18095238095239,0.937796264584161,0.909090909090909,0.000823997433993956
1197,5.3,11,37.4972727272727,16.7666666666667,1,1.14666666666667,0.929123093185851,0.818181818181818,0.0123079664995203
1402,1.26666666666667,8,30.56,16.5666666666667,1,2.18571428571429,0.918350516481435,0.909090909090909,8.57403290266879e-05
478,0.9,8,21.745,17.5666666666667,1,2.38095238095239,0.908795258814034,0.909090909090909,8.74090862160365e-08
1023,1.23333333333333,8,34.61875,16.9666666666667,1,2.24761904761905,0.906138984066715,0.909090909090909,8.7138613484644e-06
146,0.733333333333333,8,12.24625,18,1,2.46666666666667,0.906032909187799,0.909090909090909,9.35136340742388e-06
633,1.13333333333333,8,18.08625,17.2666666666667,0,2.30476190476191,0.902567198125628,0.909090909090909,4.25588047585309e-05
796,7.96666666666667,13,68.8784615384615,17.2333333333333,1,0.772222222222219,0.896304724921745,0.818181818181818,0.00610318855749527
1578,0.133333333333333,7,28.1528571428571,16.3666666666667,1,2.70555555555556,0.88490407132971,0.727272727272727,0.0248476406292108
1043,1.76666666666667,8,19.62,16.9666666666667,1,2.17142857142858,0.869386047001882,0.727272727272727,0.020196195644441
15,1.16666666666667,8,21.6475,18.2,1,2.43333333333333,0.868562406861444,0.636363636363636,0.0539162690206936
1371,2.03333333333333,8,32.36,16.6,1,2.08095238095238,0.864685612153558,0.636363636363636,0.0521309246286135
635,3.3,9,38.8077777777778,17.4,0,1.7625,0.854639828459381,0.727272727272727,0.0162223784646912
521,9.8,14,41.5635714285714,17.5333333333333,0,0.594871794871792,0.847104484951905,0.727272727272727,0.0143596501484811
1492,0.833333333333333,7,18.0542857142857,16.1666666666667,1,2.55555555555556,0.84445445340819,0.727272727272727,0.0137315569400866
1156,0.566666666666667,7,34.8514285714286,16.7333333333333,0,2.69444444444444,0.843100451983567,0.727272727272727,0.0134160618116901
1030,0.7,7,71.9171428571429,16.9666666666667,1,2.71111111111112,0.826758687607133,0.636363636363636,0.0362502755380135
110,1.9,8,25.25625,18.0666666666667,1,2.30952380952381,0.823645412254487,0.636363636363636,0.0350744635808307
1422,2.96666666666667,8,83.4525,16.4,1,1.91904761904762,0.813012984580586,0.727272727272727,0.00735139172321776
1271,1.1,7,31.2585714285714,16.7,1,2.6,0.809683040806376,0.818181818181818,7.2229216877329e-05
1451,1.3,7,27.9442857142857,16.3333333333333,1,2.50555555555555,0.809104413800579,0.727272727272727,0.00669642491999262
200,0.633333333333333,7,27.8814285714286,17.9333333333333,0,2.88333333333333,0.801164596031357,0.727272727272727,0.00546000826864259
460,0.8,7,37.8614285714286,17.6,1,2.8,0.800531203446373,0.636363636363636,0.0269509900818647
1459,4.8,9,84.1988888888889,16.5,1,1.4625,0.79738907916712,0.545454545454545,0.0634710092769722
1591,1.5,7,16.3085714285714,16.3333333333333,1,2.47222222222222,0.796777330312717,0.545454545454545,0.0631631421888669
712,1.03333333333333,7,55.5057142857143,17.3,0,2.71111111111111,0.794961361929603,0.454545454545455,0.115882990000173
1482,4.93333333333333,9,26.81,16.4666666666667,0,1.44166666666667,0.791191654728086,0.363636363636364,0.182803526940527
1659,1.66666666666667,7,27.9557142857143,16.2666666666667,0,2.43333333333334,0.78886321585525,0.454545454545455,0.111768365527193
103,2.46666666666667,8,51.91125,18.0666666666667,0,2.22857142857143,0.787902956000583,0.454545454545455,0.111127223776406
1634,1.7,7,61.1557142857143,16.3,1,2.43333333333333,0.78577540482522,0.454545454545455,0.109713279962336
1312,3.63333333333333,8,18.7875,16.6333333333333,0,1.85714285714285,0.766142168389767,0.363636363636364,0.162010922860185
918,1.83333333333333,7,17.2485714285714,17.0666666666667,0,2.53888888888889,0.753752812779369,0.454545454545455,0.0895250432213182
530,3.33333333333333,8,24.92375,17.5333333333333,1,2.02857142857142,0.75351610627629,0.545454545454545,0.0432896130915805
948,6.86666666666667,10,22.128,17.0666666666667,1,1.13333333333334,0.747589538823093,0.636363636363636,0.0123712013779205
925,3.9,8,55.5575,17.0666666666667,1,1.88095238095239,0.737022702425017,0.727272727272727,9.50620154702579e-05
68,6.36666666666667,10,39.48,18.1,0,1.3037037037037,0.735685492599972,0.727272727272727,7.07746204512938e-05
1370,0.466666666666667,6,21.2333333333333,16.6,1,3.22666666666667,0.732160511834571,0.818181818181818,0.00739966514568702
1394,0.5,6,30.4116666666667,16.5666666666667,1,3.21333333333334,0.73119484409414,0.909090909090909,0.0316470099413346
420,5.26666666666667,9,24.6577777777778,17.6666666666667,1,1.55,0.730683445929729,0.909090909090909,0.0318292229116078
961,2.33333333333333,7,52.4157142857143,17.0333333333333,1,2.44999999999999,0.726339023228411,0.818181818181818,0.00843509898485356
151,1.9,7,51.8357142857143,18,1,2.68333333333333,0.722565066807045,0.818181818181818,0.0091425631434652
1202,0.566666666666667,6,30.4333333333333,16.7666666666667,1,3.24000000000001,0.721720960118346,0.818181818181818,0.00930469713834132
1397,0.7,6,21.6983333333333,16.5666666666667,1,3.17333333333334,0.719816012229379,0.727272727272727,5.56025992376939e-05
608,4.1,8,22.685,17.4333333333333,1,1.9047619047619,0.71463182616883,0.636363636363636,0.00612590953538184
162,2.13333333333333,7,22.0142857142857,18,0,2.64444444444445,0.709459295998717,0.545454545454545,0.026897558201056
1177,4.7,8,24.0975,16.7333333333333,1,1.71904761904761,0.706087492980269,0.545454545454545,0.025802943830802
525,11.8666666666667,13,25.3738461538462,17.4333333333333,0,0.463888888888884,0.705389496271234,0.545454545454545,0.0255791884927367
1162,2.83333333333333,7,41.5157142857143,16.8333333333333,0,2.33333333333333,0.705223993291518,0.454545454545455,0.0628397297878619
1390,4.83333333333333,8,26.5225,16.5666666666667,0,1.67619047619048,0.704908605087781,0.454545454545455,0.0626817071494798
895,2.73333333333333,7,41.8571428571429,17.1,0,2.39444444444445,0.702617029591456,0.363636363636364,0.114907891891358
885,0.8,6,32.895,17.1333333333333,1,3.26666666666666,0.698555335859342,0.454545454545455,0.0595408221788174
1723,1.36666666666667,6,42.65,16.2,1,2.96666666666667,0.693750450378548,0.363636363636364,0.108975310265626
1764,1.73333333333333,6,52.74,16.1333333333333,0,2.87999999999999,0.676494850268528,0.454545454545455,0.0492615342618376
1080,5.3,8,28.325,16.9333333333333,1,1.66190476190476,0.670401855966322,0.454545454545455,0.0465939860343667
1240,8.9,10,25.486,16.7333333333333,0,0.870370370370366,0.668786448414736,0.545454545454545,0.0152107582877819
1051,3.6,7,39.7571428571429,16.9333333333333,1,2.22222222222222,0.663192377837216,0.636363636363636,0.000719781369056159
365,6.6,9,45.5,17.7333333333333,0,1.39166666666666,0.662901006360485,0.636363636363636,0.000704232006349654
638,3.36666666666667,7,48.6871428571429,17.4,1,2.33888888888889,0.661393046099428,0.636363636363636,0.000626471351722134
155,4.9,8,34.35375,18,0,1.87142857142857,0.657144255790517,0.727272727272727,0.00491800251243113
765,7.13333333333333,9,14.1055555555556,17.2666666666667,1,1.26666666666667,0.654259772674082,0.636363636363636,0.000320271694842042
1343,4.1,7,28.8471428571429,16.6333333333333,1,2.08888888888888,0.647986143468382,0.636363636363636,0.000135082671399856
1614,4.43333333333333,7,23.47,16.3333333333333,1,1.98333333333333,0.641486835103042,0.636363636363636,2.62471653234436e-05
1250,4.33333333333333,7,16.1057142857143,16.6666666666667,1,2.05555555555556,0.636208325772323,0.636363636363636,2.41213797739649e-08
338,1.7,6,44.44,17.7666666666667,1,3.21333333333334,0.634914482540975,0.636363636363636,2.1000468017326e-06
455,1.86666666666667,6,24.3716666666667,17.6,0,3.14666666666667,0.630803160266115,0.727272727272727,0.00930637735844321
514,4.06666666666667,7,29.4442857142857,17.5666666666667,0,2.25,0.62321502650941,0.636363636363636,0.000172885941098671
1490,0.3,5,30.11,16.4666666666667,1,4.04166666666667,0.621408920698336,0.545454545454545,0.00576906711867449
1509,6.8,8,26.765,16.4333333333333,0,1.37619047619047,0.620615039180472,0.545454545454545,0.00564909981712505
806,4.43333333333333,7,20.7314285714286,17.2,1,2.12777777777778,0.616541190902204,0.454545454545455,0.0262426185977656
21,1.9,6,28.3533333333333,18.1666666666667,1,3.25333333333334,0.615338503118512,0.363636363636364,0.0633539670198907
1561,8.9,9,42.7144444444444,16.3666666666667,0,0.933333333333337,0.614900318956513,0.363636363636364,0.0631335752431262
949,2.53333333333333,6,22.2516666666667,17.0666666666667,0,2.90666666666667,0.612310644318164,0.363636363636364,0.0618388978726107
1307,2.76666666666667,6,15.695,16.6666666666667,1,2.78000000000001,0.611839154135262,0.272727272727273,0.114996868112066
756,2.46666666666667,6,21.585,17.2666666666667,0,2.96000000000001,0.610365612296504,0.272727272727273,0.113999648347068
613,4.53333333333333,7,56.0714285714286,17.4333333333333,0,2.15,0.605705869766619,0.181818181818182,0.179680771994271
690,2.53333333333333,6,19.8783333333333,17.3333333333333,0,2.95999999999999,0.605596711814677,0.181818181818182,0.17958824248599
1463,0.766666666666667,5,42.646,16.4666666666667,0,3.92500000000001,0.599093084397419,0.181818181818182,0.174118344322512
1700,3.33333333333333,6,34.3033333333333,16.2333333333333,0,2.57999999999999,0.597905955872221,0.181818181818182,0.173129035717245
1297,0.7,5,33.146,16.6666666666667,0,3.99166666666668,0.597493106323454,0.0909090909090909,0.256627364673339
240,2.46666666666667,6,31.4966666666667,17.9,0,3.08666666666667,0.594874099294056,0.0909090909090909,0.253980729676457
805,6.86666666666667,8,92.09625,17.2,1,1.47619047619048,0.594055031790117,0.181818181818182,0.169939220474784
1662,1.06666666666667,5,28.616,16.1,0,3.75833333333333,0.594017797390978,0.181818181818182,0.169908523078361
1092,0.666666666666667,5,51.242,16.9,0,4.05833333333333,0.593629894546314,0.181818181818182,0.169588886740078
1720,1.03333333333333,5,24.8,16.2,0,3.79166666666667,0.593131157737685,0.181818181818182,0.169178364159758
1357,0.9,5,35.902,16.6,0,3.925,0.589768004332133,0.272727272727273,0.100514825496545
1705,3.56666666666667,6,32.4283333333333,16.2,1,2.52666666666667,0.588716872990805,0.272727272727273,0.0998494274747069
1213,5.86666666666667,7,78.3785714285714,16.0666666666667,0,1.7,0.588653180175663,0.181818181818182,0.165514715888532
1226,0.9,5,29.258,16.7333333333333,0,3.95833333333332,0.586666410830518,0.181818181818182,0.163902088534425
16,6.76666666666667,8,23.3075,17.6,0,1.54761904761905,0.586319572233322,0.181818181818182,0.163621374847782
1433,1.06666666666667,5,28.556,16.5333333333333,1,3.86666666666666,0.583715994608051,0.181818181818182,0.161521851925281
1512,3.73333333333333,6,31.9383333333333,16.4333333333333,0,2.53999999999999,0.575552755647752,0.181818181818182,0.155026914628753
846,15.8333333333333,12,20.7191666666667,17.1333333333333,0,0.118181818181818,0.569302688600316,0.181818181818182,0.150144242996194
1279,1.33333333333333,5,45.038,16.6666666666667,0,3.83333333333334,0.568720751627462,0.181818181818182,0.149693598525025
594,0.933333333333333,5,44.974,17.4666666666667,0,4.13333333333334,0.56866921650516,0.181818181818182,0.149653723038385
282,5.26666666666667,7,29.8057142857143,17.8333333333333,0,2.09444444444444,0.564020867006026,0.272727272727273,0.0848519580678352
707,9.46666666666667,9,29.7544444444444,17.3,0,0.979166666666666,0.563085449577209,0.181818181818182,0.145364729464434
1060,1.33333333333333,5,47.922,16.9333333333333,1,3.89999999999999,0.562683376344794,0.272727272727273,0.0840745420250549
974,1.3,5,20.59,17.0333333333333,0,3.93333333333332,0.561911969382172,0.363636363636364,0.0393132158338671
245,3.36666666666667,6,85.1866666666667,17.8333333333333,0,2.89333333333333,0.556666790725629,0.454545454545455,0.0104287673032242
266,3.4,6,23.12,17.8666666666667,1,2.89333333333334,0.55448785549084,0.545454545454545,8.16006902118146e-05
981,4.13333333333333,6,25.7766666666667,17,0,2.57333333333333,0.545004971414854,0.545454545454545,2.02116817164716e-07
1453,6.7,7,14.1657142857143,16.5,1,1.63333333333333,0.544725137636992,0.545454545454545,5.32035764308461e-07
443,1.43333333333333,5,26.108,17.6333333333333,1,4.04999999999999,0.543128924204287,0.454545454545455,0.00784703109679724
557,6.03333333333333,7,33.04,17.5,1,1.91111111111111,0.542383622585232,0.545454545454545,9.43056726927223e-06
790,1.8,5,130.098,17.2333333333333,1,3.85833333333332,0.536178390706917,0.545454545454545,8.60470469019496e-05
368,1.56666666666667,5,11.946,17.7333333333333,0,4.04166666666666,0.535368787009565,0.454545454545455,0.00653241107060416
939,2.06666666666667,5,33.264,17.0666666666667,0,3.75000000000001,0.528799714515001,0.545454545454545,0.000277383393624811
1410,4.86666666666667,6,44.6733333333333,16.5333333333333,0,2.33333333333333,0.528269115240278,0.454545454545455,0.00543517814624541
1690,7.53333333333333,7,21.5414285714286,16.2333333333333,1,1.44999999999999,0.523665907686186,0.363636363636364,0.0256094549687939
198,1.8,5,16.814,17.9333333333333,0,4.03333333333333,0.521547743351349,0.272727272727273,0.0619116266015867
714,6.8,7,57.1657142857143,17.3,0,1.75,0.519530013859409,0.272727272727273,0.0609115930303364
399,4.43333333333333,6,26.8683333333333,17.6666666666667,1,2.64666666666667,0.517625181328383,0.363636363636364,0.023712555974186
1598,2.86666666666667,5,26.93,16.3333333333333,0,3.36666666666666,0.51340144719095,0.454545454545455,0.00346402787028662
1648,2.93333333333333,5,16.36,16.3,0,3.34166666666667,0.511615852850394,0.454545454545455,0.00325703036268447
265,4.66666666666667,6,19.2733333333333,17.8666666666667,0,2.64000000000001,0.504346690544231,0.363636363636364,0.019799396098519
160,6.73333333333333,7,21.2014285714286,18,1,1.87777777777778,0.504308644901036,0.363636363636364,0.0197886907162071
1548,3.1,5,72.714,16.4,1,3.325,0.503146578927869,0.454545454545455,0.00236206929123496
1091,7.63333333333333,7,27.0185714285714,16.9,1,1.54444444444444,0.501929960655406,0.363636363636364,0.0191251189764652
601,5.03333333333333,6,47.455,17.4333333333333,0,2.47999999999999,0.500680793259967,0.363636363636364,0.0187811756908588
1010,9.9,8,39.96875,17,0,1.01428571428571,0.496627886184915,0.363636363636364,0.0176867450697818
1003,0.1,4,30.2325,17,0,5.63333333333333,0.494836874344707,0.363636363636364,0.0172135740101301
1099,5.6,6,54.5533333333333,16.9,1,2.26,0.493134159792173,0.272727272727273,0.0485791958656396
79,2.46666666666667,5,54.17,18.1,0,3.90833333333333,0.491786764214518,0.181818181818182,0.096080522072794
938,0.2,4,13.075,17.0666666666667,0,5.62222222222223,0.489666635647841,0.0909090909090909,0.159007579486077
503,7.5,7,19.6857142857143,17.5666666666667,0,1.67777777777778,0.489041163175439,0.0909090909090909,0.158509146967097
1147,3.23333333333333,5,16.488,16.8333333333333,0,3.39999999999999,0.488887840701545,0.0909090909090909,0.158387085286364
1270,0.4,4,35.85,16.7,0,5.43333333333333,0.488775196109525,0.0909090909090909,0.158297437667363
163,7.3,7,28.01,18,0,1.78333333333333,0.485003022047504,0,0.235227931395211
1657,0.733333333333333,4,22.5725,16.2666666666667,0,5.17777777777779,0.484358731920778,0.0909090909090909,0.154802620012226
1075,0.433333333333333,4,22.7375,16.9333333333333,0,5.49999999999999,0.483119792096735,0.0909090909090909,0.153829234126103
857,4.23333333333333,5,37.046,15.7,0,2.86666666666667,0.478801345314669,0.0909090909090909,0.150460401027841
1391,0.733333333333333,4,55.8275,16.5666666666667,0,5.27777777777779,0.478627429544645,0.0909090909090909,0.150325510114314
1568,3.86666666666667,5,22.538,16.3666666666667,0,3.12500000000001,0.476450221263667,0.0909090909090909,0.148641963195085
1125,3.83333333333333,5,75.622,16.4333333333333,1,3.14999999999999,0.47616009876164,0.0909090909090909,0.148418339051405
1233,0.733333333333333,4,15.0025,16.7333333333333,0,5.33333333333332,0.475501597324527,0.0909090909090909,0.147911395990907
1015,3.53333333333333,5,15.148,17,0,3.36666666666667,0.474669793933257,0.0909090909090909,0.147272277185602
1524,0.933333333333333,4,21.495,16.4,0,5.15555555555556,0.47435630695884,0.0909090909090909,0.147031767496303
1442,0.9,4,29.5025,16.5,0,5.2,0.473692645517719,0.0909090909090909,0.146523249678817
408,3.2,5,18.914,17.6666666666667,0,3.61666666666668,0.473075481794197,0.0909090909090909,0.146051150322147
1428,1.23333333333333,4,45.235,15.9666666666667,0,4.91111111111112,0.471750202260131,0,0.222548253332475
566,8.23333333333333,7,50.0485714285714,17.5,0,1.54444444444444,0.467718099656568,0,0.218760220746351
13,7.73333333333333,7,28.4528571428571,18.2,0,1.74444444444444,0.466275564182279,0,0.217412901753502
964,0.866666666666667,4,17.63,17.0333333333333,0,5.38888888888888,0.465063013844276,0,0.216283606845921
969,0.866666666666667,4,21.32,17.0333333333333,0,5.38888888888888,0.465063013844276,0,0.216283606845921
295,3.36666666666667,5,16.436,17.8333333333333,0,3.61666666666666,0.463888992271357,0,0.215192997150536
1586,9.5,7,72.6314285714286,16.3333333333333,0,1.13888888888888,0.462917054340143,0,0.214292199198955
1175,6.6,6,58.8383333333333,16.8,0,2.04,0.462850420938648,0,0.214230512163083
1466,6.93333333333333,6,17.125,16.4666666666667,0,1.90666666666667,0.460621135822386,0,0.212171830766305
650,6.66666666666667,6,37.4466666666667,16.9333333333333,0,2.05333333333333,0.4576867995372,0,0.209477206470605
611,3.8,5,13.234,17.4333333333333,0,3.40833333333333,0.456696699082523,0.0909090909090909,0.13380057429324
343,7.86666666666667,6,76.985,15.6333333333333,0,1.55333333333333,0.454895750522318,0.0909090909090909,0.132486288376395
1702,1.7,4,23.56,16.2333333333333,0,4.84444444444443,0.45025901404144,0.0909090909090909,0.129132367255225
340,3.8,5,110.2,17.7666666666667,0,3.49166666666668,0.450215054190632,0.181818181818182,0.0720368810993134
