"Recency","Frequency","Monetary","Time","Churn"
4.66666666666667,6,19.2733333333333,17.8666666666667,0
3.4,6,23.12,17.8666666666667,1
16.6333333333333,7,141.468571428571,17.8333333333333,0
17.8333333333333,1,10.77,17.8333333333333,0
17.8333333333333,1,78.2,17.8333333333333,0
12.2333333333333,3,33.9333333333333,17.8333333333333,0
7.3,3,28.1433333333333,17.4,0
17.8333333333333,1,19.99,17.8333333333333,0
17.4,2,28.525,17.8333333333333,0
8.86666666666667,4,28.4075,17.8333333333333,0
17.8333333333333,1,14.96,17.8333333333333,0
17.6333333333333,1,14.37,17.6333333333333,0
17.8333333333333,1,27.13,17.8333333333333,0
2.86666666666667,3,14.44,17.8333333333333,0
17.8333333333333,1,4.99,17.8333333333333,0
7.7,4,76.365,17.8333333333333,0
17.8333333333333,1,11.77,17.8333333333333,0
5.26666666666667,7,29.8057142857143,17.8333333333333,0
17.8333333333333,1,59.54,17.8333333333333,0
17.8333333333333,1,16.7,17.8333333333333,0
16.4666666666667,2,42.62,17.8333333333333,0
17.7666666666667,1,19.28,17.7666666666667,0
11.2333333333333,4,18.8025,17.2666666666667,0
11.1666666666667,3,39.4533333333333,17.8333333333333,0
17.8333333333333,1,26.14,17.8333333333333,0
4.2,3,62.2166666666667,17.8333333333333,0
17.8333333333333,1,47.48,17.8333333333333,0
12.1333333333333,4,19.3475,17.8,0
17.8333333333333,1,166.75,17.8333333333333,0
17.8,2,11.77,17.8333333333333,0
3.36666666666667,5,16.436,17.8333333333333,0
7.4,5,23.244,17.8,0
16.5,2,67.855,17.8333333333333,0
5.6,17,15.1617647058824,17.8,1
17.8,1,31.97,17.8,0
0.4,25,20.6932,16.3333333333333,1
17.8,1,15.36,17.8,0
17.8,1,14.79,17.8,0
17.8,1,18.36,17.8,0
17.8,1,14.37,17.8,0
4.6,4,25.7175,17.5666666666667,0
13.2666666666667,4,80.49,17.8,0
10.1333333333333,4,19.155,17.8,0
17.1,2,35.025,17.8,0
17.8,1,40.11,17.8,0
17.8,1,0,17.8,0
1.83333333333333,4,89.2,17.6666666666667,0
3.2,10,41.581,17.8,1
17.8,1,30.72,17.8,0
3.26666666666667,15,25.1533333333333,17.8,1
17.8,1,26.94,17.8,0
9.53333333333333,3,66.45,17.8,0
17.7,2,18.055,17.8,0
8.93333333333333,2,47.22,15.7,0
17.8,1,29.73,17.8,0
17.7666666666667,1,126.9,17.7666666666667,0
4.06666666666667,5,36.16,17.8,0
17.8,1,20.99,17.8,0
17.8,1,12.77,17.8,0
14.7666666666667,3,13.51,17.2333333333333,0
17.7666666666667,1,38.13,17.7666666666667,0
9.73333333333333,4,32.555,17.7666666666667,0
9.3,2,18.735,17.7666666666667,0
0.6,3,36.32,17.7666666666667,0
17.7666666666667,1,23.99,17.7666666666667,0
3.4,3,13.41,17.7666666666667,0
17.7333333333333,1,57.51,17.7333333333333,0
17.7666666666667,1,13.97,17.7666666666667,0
15.6666666666667,2,47.655,17.7333333333333,0
17.7666666666667,1,15.36,17.7666666666667,0
17.7666666666667,1,11.77,17.7666666666667,0
16.7666666666667,6,46.6966666666667,17.7666666666667,0
17.7666666666667,1,14.37,17.7666666666667,0
1.7,6,44.44,17.7666666666667,1
17.7666666666667,1,51.15,17.7666666666667,0
3.8,5,110.2,17.7666666666667,0
17.7666666666667,1,14.7,17.7666666666667,0
17.5,1,37.98,17.5,0
7.86666666666667,6,76.985,15.6333333333333,0
17.7666666666667,1,28.74,17.7666666666667,0
8.9,3,24.1066666666667,17.7666666666667,0
17.7666666666667,1,52.27,17.7666666666667,0
6.83333333333333,4,29.2225,17.7666666666667,0
0.0333333333333333,2,13.62,17.7666666666667,0
0.333333333333333,12,30.5458333333333,17.7333333333333,0
1.76666666666667,4,36.21,17.7666666666667,0
2.16666666666667,35,29.222,17.7333333333333,1
17.7333333333333,1,23.99,17.7333333333333,0
12.3666666666667,4,26.9975,17.4,0
17.7333333333333,1,19.97,17.7333333333333,0
17.7333333333333,1,12.7,17.7333333333333,0
17.7333333333333,1,39.96,17.7333333333333,0
8.73333333333333,7,63.0514285714286,17.7333333333333,0
17.1333333333333,1,179.21,17.1333333333333,0
17.7333333333333,1,14.7,17.7333333333333,0
9.3,3,19.9,17,0
14.4333333333333,3,28.66,17.7333333333333,0
17.7333333333333,1,14.96,17.7333333333333,0
17.7333333333333,1,15.36,17.7333333333333,0
17.7333333333333,1,26.14,17.7333333333333,0
6.6,9,45.5,17.7333333333333,0
17.7333333333333,1,11.99,17.7333333333333,0
11.5,2,34.635,16.9,0
1.56666666666667,5,11.946,17.7333333333333,0
3.46666666666667,3,10.9866666666667,17.7333333333333,0
7.4,4,23.3975,17.7,0
17.7333333333333,1,30.13,17.7333333333333,0
17.7333333333333,1,19.99,17.7333333333333,0
17.7333333333333,1,27.99,17.7333333333333,0
17.7333333333333,1,29.98,17.7333333333333,0
17.5333333333333,1,10.97,17.5333333333333,0
17.7,1,21.98,17.7,0
2.9,4,55.2625,17.5,0
17.7,1,39.3,17.7,0
17.7,1,15.36,17.7,0
12.4333333333333,2,5.79,17.7,0
17.7,1,17.9,17.7,0
12.4333333333333,3,95.4633333333333,17.7,0
15.4666666666667,2,21.05,17.7,0
17.7,1,7.98,17.7,0
17.7,1,11.56,17.7,0
17.7,1,41.9,17.7,0
17,1,58.47,17,0
17.7,1,44.12,17.7,0
17.7,1,9.99,17.7,0
17.1,2,144.83,17.7,0
12.1666666666667,3,32.14,17.7,0
17.7,1,15.36,17.7,0
17.7,1,17.36,17.7,0
17.7,1,19.99,17.7,0
17.7,1,7.78,17.7,0
15.2333333333333,3,14.8433333333333,17.7,0
9.1,6,42.2833333333333,17.7,0
17.7,1,15.96,17.7,0
4.43333333333333,6,26.8683333333333,17.6666666666667,1
17.6666666666667,1,18.77,17.6666666666667,0
3.8,3,20.1966666666667,17.6666666666667,0
3.3,2,15.13,17.6666666666667,0
17.6666666666667,1,14.37,17.6666666666667,0
17.6666666666667,1,11.77,17.6666666666667,0
0.3,8,44.57625,15.9,1
17.6666666666667,1,14.37,17.6666666666667,0
17.6666666666667,1,12.97,17.6666666666667,0
3.2,5,18.914,17.6666666666667,0
15.2333333333333,2,20.76,17.6666666666667,0
12.5333333333333,2,12.745,17.6666666666667,0
17.6666666666667,1,15.36,17.6666666666667,0
12.2,3,89.6133333333333,17.1,0
17.6333333333333,1,42.73,17.6333333333333,0
17.6666666666667,1,20,17.6666666666667,0
17.6666666666667,1,14.99,17.6666666666667,0
0.2,22,28.3745454545455,17.6666666666667,1
16.1333333333333,1,14.99,16.1333333333333,0
17.6666666666667,1,13.97,17.6666666666667,0
17.6666666666667,1,43.69,17.6666666666667,0
5.26666666666667,9,24.6577777777778,17.6666666666667,1
17.6666666666667,1,14.37,17.6666666666667,0
17.6666666666667,1,30.73,17.6666666666667,0
17.6333333333333,1,15.36,17.6333333333333,0
17.6,1,10.77,17.6,0
17.6333333333333,1,15.36,17.6333333333333,0
11.6,2,102.5,17.6333333333333,0
16.6,3,24.4833333333333,17.6333333333333,0
6.6,2,36.14,17.6333333333333,0
12.6666666666667,4,17.2175,17.6333333333333,0
15.7666666666667,2,32.485,17.6333333333333,0
17.6333333333333,1,19.54,17.6333333333333,0
17.6333333333333,1,23.54,17.6333333333333,0
17.5666666666667,1,18.56,17.5666666666667,0
12.5333333333333,3,14.3533333333333,17.6333333333333,0
17.6333333333333,1,20.75,17.6333333333333,0
2.33333333333333,13,44.4630769230769,17.6333333333333,1
4.63333333333333,3,18.4433333333333,17.6333333333333,0
17.6333333333333,1,11.77,17.6333333333333,0
13.9333333333333,3,33.7233333333333,17.6333333333333,0
0.666666666666667,3,22.55,17.6333333333333,0
17.6333333333333,1,44.29,17.6333333333333,0
17.6333333333333,1,55.04,17.6333333333333,0
1.43333333333333,5,26.108,17.6333333333333,1
17.6333333333333,1,56.66,17.6333333333333,0
6,5,86.348,17.6333333333333,0
17.6333333333333,1,73.13,17.6333333333333,0
7.63333333333333,2,27.35,17.6333333333333,0
17.4,1,25.74,17.4,0
17.6,1,26.74,17.6,0
4.03333333333333,2,20.63,17.6,0
7.03333333333333,2,35.17,17.6,0
17.6,1,16.9,17.6,0
6.9,4,43.3825,17.6,0
13,3,36.38,17.6,0
1.86666666666667,6,24.3716666666667,17.6,0
17.6,1,12.49,17.6,0
17.6,1,36.73,17.6,0
4.16666666666667,4,54.3725,16.4,0
16.5666666666667,2,25.35,17.6,0
0.8,7,37.8614285714286,17.6,1
17.6,1,15.36,17.6,0
17.6,1,15.36,17.6,0
8.46666666666667,2,40.595,17.6,0
17.6,1,11.77,17.6,0
17.6,1,49.87,17.6,0
2.1,3,40.6633333333333,17.6,0
17.6,1,9.77,17.6,0
17.6,1,39.98,17.6,0
12.8333333333333,2,12.77,16.2666666666667,0
17.6,1,58.89,17.6,0
17.6,1,31.52,17.6,0
13.3666666666667,2,25.065,17.6,0
11.5,3,93.0566666666667,17.6,0
0.633333333333333,11,25.3,17.6,1
17.6,1,13.97,17.6,0
4.2,5,11.242,17.3666666666667,1
17.6,1,65.97,17.6,0
0.9,8,21.745,17.5666666666667,1
17.5666666666667,1,14.99,17.5666666666667,0
17.0666666666667,2,31.665,17.5666666666667,0
17.5666666666667,1,14.96,17.5666666666667,0
15.7333333333333,2,49.51,17.5666666666667,0
8.76666666666667,3,95.5233333333333,17.5666666666667,0
13.6,2,18.755,17.5666666666667,0
15,3,44.92,17.5666666666667,0
11.2333333333333,2,22.545,17.5666666666667,0
17.5666666666667,1,29.92,17.5666666666667,0
3.46666666666667,14,50.3064285714286,17.5666666666667,1
14.0333333333333,5,19.214,17.5666666666667,0
17.5666666666667,1,23.73,17.5666666666667,0
17.5666666666667,1,76.23,17.5666666666667,0
17.5666666666667,1,43.89,17.5666666666667,0
0.9,12,20.5575,17.5666666666667,1
17.5666666666667,1,59.25,17.5666666666667,0
16.7666666666667,1,15.96,16.7666666666667,0
15.5666666666667,2,43.7,17.5666666666667,0
7.3,3,14.8533333333333,17.1333333333333,0
6.1,4,38.39,17.5666666666667,0
17.5666666666667,1,23.96,17.5666666666667,0
1.03333333333333,4,39.315,17.5666666666667,0
10.2,2,33.905,17.5666666666667,0
8.7,2,30.94,17.5666666666667,0
7.5,7,19.6857142857143,17.5666666666667,0
17.3666666666667,1,38.71,17.3666666666667,0
1.43333333333333,2,53.16,17.5666666666667,0
6.9,3,27.04,17.5666666666667,0
16.4,1,32.33,16.4,0
17.5666666666667,1,40.73,17.5666666666667,0
17.5666666666667,1,9.98,17.5666666666667,0
3.5,4,24.93,17.2333333333333,0
2.43333333333333,4,28.89,17.5666666666667,0
17.5666666666667,1,30.86,17.5666666666667,0
17.5666666666667,1,34.31,17.5666666666667,0
4.06666666666667,7,29.4442857142857,17.5666666666667,0
8.3,3,13.6566666666667,17.5666666666667,0
4.03333333333333,5,50.946,17.5333333333333,1
3.03333333333333,3,81.7166666666667,17.5333333333333,0
17.5333333333333,1,14.96,17.5333333333333,0
15.5333333333333,2,11.98,17.5333333333333,0
17.5333333333333,1,13.97,17.5333333333333,0
9.8,14,41.5635714285714,17.5333333333333,0
17.5333333333333,1,13.97,17.5333333333333,0
15.4333333333333,6,34.0433333333333,17.5333333333333,0
17.5333333333333,1,21.99,17.5333333333333,0
11.8666666666667,13,25.3738461538462,17.4333333333333,0
17.5333333333333,1,9.98,17.5333333333333,0
4.8,4,38.1425,17.1,0
17.1,1,12.99,17.1,0
8.33333333333333,2,70.205,17.5333333333333,0
3.33333333333333,8,24.92375,17.5333333333333,1
3.4,2,16.675,17.5333333333333,0
6.9,5,26.982,17.5333333333333,0
17.5333333333333,1,12.49,17.5333333333333,0
6.33333333333333,3,10.65,17.5333333333333,0
17.0333333333333,2,23.04,17.5333333333333,0
17.5,1,65.34,17.5,0
17.5333333333333,1,41.98,17.5333333333333,0
17.5333333333333,1,60.64,17.5333333333333,0
0.133333333333333,11,40.5509090909091,17.5333333333333,1
16.2333333333333,4,34.62,17.5333333333333,0
17.5333333333333,1,74.97,17.5333333333333,0
17.5333333333333,1,14.96,17.5333333333333,0
17.5333333333333,1,39.98,17.5333333333333,0
6.6,5,68.26,17.5,0
15.0666666666667,3,67.4366666666667,17.2,0
17.5,1,18.75,17.5,0
5.03333333333333,24,80.9825,17.5,1
17.5,1,13.97,17.5,0
16.2666666666667,2,29.85,17.5,0
0.166666666666667,12,29.0158333333333,17.4666666666667,1
17.5,1,49.97,17.5,0
15.6666666666667,2,24.81,17.5,0
17.5,1,35.76,17.5,0
17.4666666666667,1,11.77,17.4666666666667,0
17.5,1,11.77,17.5,0
0.433333333333333,3,19.5533333333333,17.5,0
6.03333333333333,7,33.04,17.5,1
17.5,1,14.77,17.5,0
4.16666666666667,3,27.1966666666667,17.5,0
17.5,1,34.98,17.5,0
0.733333333333333,16,19.89875,17.5,1
17.5,1,28.13,17.5,0
14.9,3,15.9066666666667,17.5,0
17.5,1,30.36,17.5,0
17.5,1,43.7,17.5,0
8.23333333333333,7,50.0485714285714,17.5,0
17.5,1,12.49,17.5,0
1.96666666666667,3,19.1833333333333,17.5,0
17.4666666666667,1,25.74,17.4666666666667,0
3.8,3,22.7833333333333,17.4666666666667,0
17.4666666666667,1,41.5,17.4666666666667,0
16.4,2,34.21,17.4666666666667,0
5,5,108.42,17.4666666666667,1
17.4666666666667,1,11.77,17.4666666666667,0
17.4666666666667,1,9.77,17.4666666666667,0
17.4666666666667,1,141.85,17.4666666666667,0
17.4333333333333,2,15.365,17.4666666666667,0
8.2,5,35.48,17.2333333333333,0
17.4666666666667,1,202.58,17.4666666666667,0
1.96666666666667,10,32.553,17.4666666666667,1
17.4666666666667,1,35.91,17.4666666666667,0
12.2333333333333,3,132.2,17.4666666666667,0
17.4666666666667,1,14.37,17.4666666666667,0
17.4666666666667,1,29.16,17.4666666666667,0
17.4666666666667,1,23.14,17.4666666666667,0
17.4666666666667,1,13.97,17.4666666666667,0
16.9333333333333,1,119.55,16.9333333333333,0
12.3333333333333,2,70.95,17.4666666666667,0
9.03333333333333,3,42.72,16.6333333333333,0
0.0666666666666667,20,39.626,17.4666666666667,1
17.4666666666667,1,15.76,17.4666666666667,0
15.9,2,48.965,17.4666666666667,0
16.6666666666667,4,39.5475,17.4666666666667,0
0.933333333333333,5,44.974,17.4666666666667,0
17.4666666666667,1,21.54,17.4666666666667,0
9.9,3,31.91,17.4666666666667,0
17.4666666666667,1,12.97,17.4666666666667,0
17.4666666666667,1,25.14,17.4666666666667,0
17.4333333333333,1,23.54,17.4333333333333,0
15.6666666666667,2,34.81,17.4333333333333,0
5.03333333333333,6,47.455,17.4333333333333,0
17.4,1,86.02,17.4,0
9.4,3,21.3166666666667,17.4333333333333,0
17.4333333333333,1,42.31,17.4333333333333,0
17.4333333333333,3,14.5666666666667,17.4333333333333,0
17.4333333333333,1,80.59,17.4333333333333,0
17.4333333333333,1,78.7,17.4333333333333,0
4.1,8,22.685,17.4333333333333,1
4.36666666666667,3,40.9866666666667,17.4333333333333,0
17.4333333333333,1,26.07,17.4333333333333,0
3.8,5,13.234,17.4333333333333,0
17.4333333333333,1,15.96,17.4333333333333,0
4.53333333333333,7,56.0714285714286,17.4333333333333,0
17.2666666666667,1,3.99,17.2666666666667,0
3.1,4,34.595,17.4333333333333,0
11.2,2,27.125,17.4333333333333,0
16.1666666666667,2,50.47,17.4333333333333,0
17.4333333333333,1,43.09,17.4333333333333,0
15.7333333333333,2,56.76,17.4333333333333,0
17.4333333333333,1,38.99,17.4333333333333,0
12.4333333333333,2,48.62,17.3,0
17.4333333333333,1,197.79,17.4333333333333,0
17.4333333333333,1,11.77,17.4333333333333,0
17.4333333333333,2,24.49,17.4333333333333,0
17.4333333333333,1,13.97,17.4333333333333,0
17.4333333333333,1,26.14,17.4333333333333,0
17.3666666666667,1,30.32,17.3666666666667,0
5.73333333333333,16,65.03,16.5333333333333,1
17.4,1,13.97,17.4,0
17.4,1,38.5,17.4,0
17.4,1,12.77,17.4,0
17.4,1,34.54,17.4,0
1.13333333333333,8,18.08625,17.2666666666667,0
10.6333333333333,2,18.53,17.4,0
3.3,9,38.8077777777778,17.4,0
17.4,1,11.77,17.4,0
17.4,1,19.77,17.4,0
3.36666666666667,7,48.6871428571429,17.4,1
17.4,1,14.79,17.4,0
3.73333333333333,4,17.2375,17.4,0
7.43333333333333,5,9.702,17.4,0
8.26666666666667,2,86.49,17.4,0
12.4,5,31.164,17.4,0
4.93333333333333,2,124.52,17.4,0
17.4,1,71.62,17.4,0
